796767254872489984	Estoy toda estresada para el examen de mañana como que si lo fuese a perder jaja Pero ya pasé el curso y todo	NEU
786728406633156608	Mañana tengo examen de química e inglés, y aquí estoy acostada, con el celular, conciente de que no se ni que temas me entran	N
756520939492302849	Maes, la vida es una mierda: estén felices o no. Mejor sonrían y aprovechen el tiempo. Estar amargado no la va a hacer menos mierda.	NEU
774723515995914240	Acabo de ver una chamaca con un piercing de mota en el ombligo. Lo peor es que tiene cara de que lo que fuma es jamón	N
762419931371622400	Delicioso @ San Rafael Ezcazu	P
759198767451025408	@AnaVM @Katagelon fijo está demasiado hermoso	P
812196050903728128	Qué rico el silencio de mi cuarto	P
808491123559845889	Mis lunes no volverán a ser iguales @Luis_GadeaA	NEU
813972029267410944	Lo extraño demasiado! 5 días es demasiado para mí	N
813907408120672258	No me arrepiento de nada ah Ojalá tuviera dinero infinito	NEU
808901597615034372	@charlie10cr seguro las productoras estaban centradas en traer los de siempre	N
813541810853310464	@cotarola Te mando un abrazo. Vienen días duros, pero se superan eventualmente	P
816042138014253056	Estoy viendo #Bridegroom en Netflix y me tiene de un puro moco, véanla!	P
800576201244995584	11.46PM y tengo hambre, mejor me acuesto ya por que la panadería está cerrada	N
812752893946236928	@KimberlyReyesC4 Como te digo, come maaaas y en mi casa sólo estamos mamá y yo	NEU
813596007481167872	Me voy mañana para la playa, confiando que el sol me quite esta gripe tan horrible.	P
800830813650743296	@valealfaroq Yo ando en las mismas, pero no tanto dolor sino inflamación y parezco embarazada. ¡Qué horror!	N
801607174636077056	@Brenes0791 Yo estoy super ansiosa, el asueto me da la tranquilidad de estar con mis papás, nada más	N
800443454547521544	Que se hace cuando mi mamá tiene facebook, y no me da pelota por estar metida en el celular.	N
795852476205465600	Tengo que aprender a no prestar mis cosas, porque al parecer a todas se les hace muy divertido nunca devolverlas	N
796715835888988160	Cuando yo vi al Pipi aquí en la conferencia de prensa casi lloro como ese niño Pero solo estaba ahí temblando	NEU
802298017617326080	@ASuicideBoy me siento muy identificada con tus tweet y vi tu cuenta porque mi mejor amiga aveces da rt a tus cosas	P
798593094409211904	@avargas10785 yo hago eso, sino nadie contesta, así ven que no es mi culpa que no se muevan las cosas, perdón por vivir	NEU
768160329486495744	Hoy tengo 2 preguntas existenciales...1) ¿Por qué hoy esta haciendo TANTO frío? y 2) ¿Porque me volvió a dar hipo después de tantos años?	NEU
784254527365013504	La vara es que ya tengo como 3 quiz, una eición, dos exámenes, un ensayo, y lo peor es que mis vacaciones ya casi acaban	N
762833657526497281	@byCoba con agua, hielo regularmente para que se mantenga fresca y un poquito de azúcar a la semana, me han durado hasta más de 1 mes.	P
763042513913544705	Nos encanta hacerte feliz @rubndu	P
798320488619577344	Que buena vibra me transmite @Cocofunka	P
817864316372348928	no encuentro ninguna buena serie en NF.	N
812433686750756864	@cmfluisangel ...Misionero ideal, Oh Claret! ...109 beatos nuevos	P
817069708927266816	@Alphasniper97 Alpha suerte y ten un feliz año 2017	P
808862160994664448	Cada vez que veo a esa muchacha está más guapa	P
811195457657569280	@msalgadocr de fijoooo. Y luego juntos olvidamos que fuimos a Palmares	NEU
814193006739918848	@Chelo1478 porque si digo que quiero mamón chino me dicen una vulgaridad	N
813854554001436677	@zeroanima Esto me hizo feliz pero aun mas triste por no poder teletrabajar	N
801513687848779777	Que bonito, la lluvia regresa cuando me toca ir por mi Hermanita al Kinder	N
811955602046013440	@edgumaco me acuerdo de la clínica Norza, el Peri, las casas en lotes llobet dañadas	NEU
809286148916920320	@Ka_Arroyo_ jajaja yo nunca spoileo, eso lo odio pero le recomiendo no meterse a Tw mañana	P
800765569880522752	Hola, @latrwn1. En este momento no lo tenemos, pero como siempre: queda encargado para el próximo pedido	NEU
801978181167288320	@gaby_mata25 La voz sepsi que debe tener Que dicha Gaby! Ya el lunes regresará "con toda la pata"	P
801890405939867649	@AnDiGu Hola, me dijo que estaba bien, fuertes aguaceros y mucho viento pero todo bajo control. Gracias por preguntar	P
796260285220843521	@jdclarke y que el mae no sea tan desastroso como aparentó durante la campaña. Hope is all we have left	N
798747276466384896	@LovatoMyLight jajaja exacto! Esta todo igual solo que mas serio pero nada de declaraciones aun. Solo que siempre nos decimos asi.	NEU
796852759572217860	Jaja Trump en los primeros 3 meses se va a traer abajo el TLC nos vamos a ir todos a la mierda	N
808498787182317569	@SoulsTRK @youcaring ¡COMO QUISIERA AYUDAR! Pero no puedo soy menor y no tengo tarjeta y mucho menos dinero si tuviera ¡le daría todo!!	N
778387007831552000	@GaboJimenex jajaja. Yo me pegué el susto de la vida, y luego la espera por meterlo al taller de iCon. Pero ya está vivo.	NEU
782939496413212672	Mi consejo de hoy es: Si quieres que esa persona tan especial para ti nunca te olvide, pídele dinero prestado y nunca se lo pagues	NEU
772264329433509888	@doriamdiaz El de Halfon de Germinal se ve mortal. Y los de Mary Jo Bang se fueron volando, pero todavía quedan. En Duluoz hay de Salcedo	P
756618178650923008	Parce yo estoy igual @PaisaVlogs	NEU
800475290464043009	Ay la canción de tercer cielo	NEU
812354803485540352	Amo la nueva canción de Sofía Reyes	P
813911552172625921	Cuando queres comprar muchas cosas pero eres pobre	N
814536151952461824	Si ocupan gente para una mejenga yo estoy disponible	NEU
814670953611460608	@argmau deben ser mejores las que no me hacen menchon	P
815954242070609922	@nubecina @grassengel pero no están en el cantón central de SJO	NEU
809428087935004672	Buen día @Dr_ivrecagu muchas gracias por su comentario, es un gusto servirle.	P
812166030462160897	Me da tanta playada tener que ponerle el cono de nuevo a whiska	N
806955308408934400	@Fressia_Montero ¿por qué ? ¡Tenés 9 días, actividades y muchas películas disponibles para asistir!	P
800768688270020608	Maldita lluvia me mata mi negocio. Así nadie quiere bañar ni sacar a los perros.	N
800719427125833728	El tren cada media hora es un mito urbano, no ha pasado el de las 9	NEU
800773852783644672	Veo que sí la depresión tropical se convierte en huracán se llamará Otto. Que comience el MemeFest!	N
810540437819760642	Ayer me dieron una botella y le pegue un trago pensando que era yin o Fresca gracias marifer	N
801577371476299776	@Maluavi @edmed82 @figuerescr invitadísimo a hacer las cosas diferente, hay que involucrarse y dar espacios a la mejor gente.	NEU
797532460884037632	Hoy tenemos la sección "De su propia voz" y es por parte del grupo @limite21 ¿Qué nos contarán? Descubrílo en…	NEU
799128741393920000	Mi imposible quiere irse a Europa. Yo tenía pequeñas esperanzas sabiendo que era imposible, pero ahora se las lleva para Europa	N
796200964684468225	@SalgueroMoya por cada acción cometió como 4 delitos a la vez. Eso se llama concurso ideal. O material. Ya no me acuerdo	NEU
796208842640097280	No es posible que Trump vaya ganando las elecciones y que yo aún no me gane una pizza de @OterosPizza. ¡¿Qué es esto?!	N
796855421424324613	Nunca me he ganado nada con @PizzaHutCRC y que chuzo sería probar la nueva pizza esta tarde liberiana está como para la Crown Pizza	P
762980998762012672	Y las emergencias? La gente que necesita ir a hospitales? Los que esperan cita desde hace años? Ahhh no! Yo apoyo el paro nacional jijis	N
776158675476090880	@FranzUgarte @UnAutenticoCule asi tiene que ser .. yo m alegro solo si el barca pierde en algo qe influya a madrid cmo la liga ayer tuani	P
768225400254111744	@NoilyMV yo soy totalmente puntual	NEU
796328841052618752	@natyrodriguez Demasiada decepción con la humanidad	N
807779949998391296	@Izzytica @Unodien regla de los 3 segundos	NEU
812762537938788352	@moriuper hola! No, ya no hay más sur	NEU
816038188607242240	Ser productora radiofónica es lo mejor de la vida	P
810599314213011456	@victorA_perez Ah bueno, gracias por estar taaaan pendiente de nosotros	P
811231191332487169	@Jey_Gut Aun no tenemos fechas definidas, pero te avisamos apenas sepamos	NEU
812111423102926851	@Leiva89 lo puse y ví la INT de Manning. Está empezando igual	NEU
812906523936587776	Pensé hacer algo con Belén y machu, pero de nuevo me dejaron sola	N
807004656069132289	O mejor que me digan "vamos a comer un helado" y ya.. Ocupo salir	NEU
811614576861216768	Que chiva pasar debajo del puente de la platina, siempre he querido ...es en serio.	P
801122512776073216	tengo como 10 horas de estar mareado y con ganas de vomitar, ya esta bueno verdad.	N
809950354611826688	Me hace sentir tan bien al ver a mi ex y no sentir absolutamente nada por el	P
801070468677648384	Mi mamá me dice que no vaya al colé, en serio que la amo. Pero tengo que ir	P
798206253541584896	Adquirí @semrush_es para un sitio que abarcara 10 países y hasta el momento me ha parecido una excelente herramienta.	P
794724597220446210	@valeub25 pues sí, sé lo que se siente. Pero piénselo como el último esfuerzo, que ya ahorita llegan las vacaciones	P
803418254819651584	Men @RedstoneKnarias no nos eliques mas de porque pierdes, porque a nosotros lo unico que nos importa es divertirnos viendote jugar.	N
786464649239752704	@mhariprada Por lo menos lo tenes ahí. No me acuerdo la última vez que yo vi al mío (amo esa canción, btw)	NEU
767154504647139328	@JArmandoCS ¿Vos también estabas? Ay que triste nombres sí, yo estaba durmiendo, para ir a clase hoy a las 7:30am ¡¡Te extraño bebé!!	N
762076127376515073	@MicroCoAnSh seamos sinceros: Mi rostro inocente y un: Amigo, no me podés abrir? Es que perdí las llaves y mi roommate no contesta Abre	NEU
782096477183148032	En "X" gimnasio me iban a cobrar como 330mil colones en un año. No me matriculé y estoy haciendo las matemáticas para el siguiente viaje	NEU
785015004647030784	@D4rkusPl4y ah era hoy? mañana durante el día puede llamarme y con mucho gusto a plena luz del día no en lo oscurito en barrios mierda	N
808357021909192705	@MauHCorona Lo normal es aburrido.	NEU
800547473341218816	@francellabrenes Rajado, y mientras llega acá	N
801504187314016256	@cris525cr que todo les salga muy bonito	P
813077435386302468	Tener grandes eectativas a futuro, eso es vida	P
812910113963048960	Feliz navidad, feliz navidad, feliz navidad y feliz navidad	P
814907771829239808	Ayer lloré viendo a @AlexBadilla en el snap que playada	N
812110006564831234	@conejoceni01 dígame que no es caro porque ya estoy bien pobre	NEU
808473316520562688	Feliz terminé cuatri fue un éxito . Ahora sueño con algo grande	P
809169530731823106	@Lalusa @moboza @Andrey_Amador errar es d humanos. no debe d pasar a más.	P
796781652454338560	Como cuando soy muy chineada y me traen almuerzo al trabajo  Gracias @Antrckstr	P
813584750380204034	Envidio de buena manera a los que tienen la oportunidad de ir mañana al estadio	P
802071121084514304	@tvnnoticias No para esa hora. Es devastador el efecto de #OttoCR en mi país en realidad	N
800366436904562688	No mames lo triste Gabriel Badilla y por el corazon! El miedo que me dan esas cosas.	N
808530298799587329	Hoy llegué 50 minutos tarde a clases. Fui literalmente solo 10 minutos. Duré 2hrs35min llegando a la U.	N
809561788824059906	@AzulAlytaSoy nombs cuál tercera. Yo voy a muchas actividades de @bnmascerca en el año, ya van más de tres	NEU
797224842567315456	Me encontré una tarjeta pegada en el cajero y llamé al banco para reportarla, la dueña puede estar tranquila #whatgoesaroundcomesaround	NEU
793251112283353088	@JosePB17 su mamá va??? Yo también voy . Pero fijo ya ella no se acuerda de mi y yo soy distraida	NEU
808341965188333568	Y si comemos crepas con una bebida de café O un smoothie Hoy habrá feria navideña y nuestra Esparza se pone d…	P
759229676669792257	Llego a la casa a las 9:20 caminando, no hay comida, todos están dormidos, mañana tengo clases a las 8am, todo esta bien	N
757258941210382340	"Mae mañana llego a las 10, cuidado te quedas dormida porque a las 10 estoy ahí" -Liena, se quedó dormida y no ha llegado.	N
799600564283801600	Me estaba sacando las cejas y como se me ocurren cosas geniales decidí arrancarme una pestaña y ahora me duele el párpado y se hinchó	N
780014158708215808	Todos queríamos ver las 2 ticas juntas en la final pero así es esto , ahora le toca a lei q avanza a la final #VISSLAISAworldjuniors	N
799482352384741376	Hoy me desvelo de nuevo	NEU
769270495971770368	@sancarlena77 @frankgrs nunca dije lo contrario	NEU
815326818479775744	@jatenas @Amareto Abrazote enorme!! Sos un éxito!	P
802002493328785409	@conoche repollo Ud últimamente como que muy amargo	N
814456696194080768	@CNCOmusic reggaeton lento la canción del fin de año	NEU
809599585001816064	@LisethBriceno rajado que si, lo voy a extrañar un poquito	N
811080053866057728	@vrandrd bueno igual la veré porque el protagonista es muy guapo	P
813521592462540800	@KaroRC4 hay unos que son casi misión imposible pero está super lindo	P
811041345288732672	@AfichesManudos Con las rayas más gruesas, me gusta Pumas sabe lo que hace	P
794571617166704640	¡Ya tenemos ganadora! Felicidades @IsabelGarbanzo Nos hablamos por mensaje. ¡Gracias a todos por participar!	P
801682432231702529	En Curridabat muy calmado, ni una gota de agua y hasta caliente está 20°v... #nomegusta	N
801863340414955521	Juro que el próximo cuatri busco aparta con alguien no puedo con esto de estar sola	N
809846303534514177	Necesito ir a mi hogar y dormir con mis dos hijos peludos y Kabek y su gripe	N
798261817260863488	@solounrobot @TVyNovelasMex ¿Será solo digital entonces? ¡Perfecto! De verdad muchísimas gracias Un abrazo desde Costa Rica. ¡Pura vida!	P
796303545674899456	No sé ni qué leer para tratar de entender lo que va a pasar. Todas mis fuentes usuales fallaron	N
805546029877698560	Lo peor de recibir clases en un restaurante es el fuerte olor a comida y el hambre que me tengo.	N
795646557655826432	En una propuesta/solicitud de servicio lo que debe quedar muy claro son los ENTREGABLES. Si esto no está claro, habrá problemas.	NEU
808067430014656512	@eldiariodedross Mandale un saludito a Jonathan Duarte que esta en el hospital pasandola mal con una operacion, y solo ver tu videos	NEU
803207109051564033	@MonumentalCR Buenos días, un éxito su maratonica, yo me sumé y sé que van a llevar mucha alegría a personas que están sufriendo	P
808122577818439688	Que triste cuando uno anda en una actividad y no tiene con quien bailar me veré muy rara bachateando sola en media pista ?	N
807016182679097344	Esa lagartija tiene que haber estado muy enamorada de mi perrito. Canta llamándolo a la misma hora a diario y él hace mucho se fue	P
773378686301016065	@josdav17 nunca hacen nada, hasta que exista según ellos más evidencia o sea aparecer más de 4 veces al día en tu casa no es válido	N
807798427421704192	@Chuletta diay. Estuvo bonito. 5comentarios	P
801189905112174592	Se lesiona Bale antes del clásico	N
808896048680861696	@HenAubSol17 yo estoy igual... Hoy pequé feo	N
808489751816929280	@ReinerJosueUH que raro, el mío si es real	NEU
814995688723456001	@JuanamartinezH Seguirme es lo único que tienes que hacer.	NEU
812688090015772672	Desayuno guanacasteco Hoy es Nochebuena, hoy damos vueltita por Nicoya	P
801651061928972288	@KimSalas21 La vida conspira en contra de uno, que injusto jaja.	N
811453924830023681	Mi hermano y yo convertimos el comedor principal en un café internet	NEU
812132464919506944	Quiero amigos que le gusten mis gustos musicales, ya tengo pero viven largo	NEU
800897542041047040	@Erito0513 Shi, pero como el año pasado no jajaja ah creo que no fuiste	NEU
811638449077948416	@Bejardo ahh no eso fijo... Pero en este caso en especifico hablo solamente de vestimenta	NEU
797115537910333441	Mis primos se fueron para cancun hoy, adivinen quien no fue por ser la unica -18?	N
806906404112134146	Malparidos! Malditos! Malnacidos! Ya hay carta de Lillie en "Full Art" y todo y de Serena nada	N
809374283306827777	@XiniaCH Xinia de mi vida tenía toda la intención pero se me hizo imposible al final del día	NEU
795862004519104513	@BreNdiiuXx @BaldiHotSpring1 ya se no quería salirme de las aguas termales mañana voy a Monteverde a ver que tal	P
808194490435571712	@ysareth LA delicia! Mi mamá casi no me deja meter a los gatos Pero les encanta dormir aquí cuando pueden	NEU
802374903299239936	@Oski_1991 Si o sea, el cel no me interesa tanto pero las cosas que tenía ahí eran irremplazables Gracias por escribir.	NEU
786237591569825792	@ilejarza ¡Es el mejor! Espero con emoción ese disco nuevo y deseo tener tiempo para digerir toda la discografía antes de morir.	P
760357231913119744	Viendo Looking, Queers as Folk y así, me doy cuenta que nunca he tenido un grupo de mejores amigos gays. ¿alguien me adopta?	P
808444195266510848	FAV si crees que me gustan los penes (como no soy famoso y nadie le va a dar FAV pues tendre la consciencia limpia)	NEU
774595982600253441	El amanecer respirando o2 puro, es más que un regalo... más si es a las 6:00 am frente al mar... preparando la mente con meditación.	P
797442154998198272	Ya no es tan divertido	N
808342410543726594	Buen día @adruari ya le seguimos	P
810948277957001216	Llevaba tiempo de no estar tan quemada	N
801576904981626883	@massiel_ml amiga siiii y la pobresa extrema sigue	NEU
812914757019779076	@__el_Negro ah mae que duro eso en este día	N
810126945807699968	@gaby_mata25 @LuisEs22 Fue la última vez que fuimos al cine	NEU
801084134525456384	@AndreaVasRo @vulturgryphus Otra decepción... (me estoy haciendo la víctima dramática, obvio)	N
801648039345745920	Mis anteojos están demasiado flojos y eso que tienen meses de comprados	N
809259678505046018	@valeriazumbado Esto es lo más triste :! Pero espero que el 24 sí	N
808189213392982016	Por dicha solo me volvió a ver y siguió durmiendo, pero me dio lástima	N
800884833509658624	@anamablaba buena idea, anis, pero ellos saben que yo ni un pancake puedo hacer bien	NEU
807117733531963392	Hoy será un día muy largo, y mi último día siendo un pilluelo de 21 años	N
798366463639900160	NUNCA dejen el Snapchat abierto en el celular de la mamá, creo hoy duermo en la calle	N
804050118412562432	Pero en realidad soy mucho menos amargada, maldita y juega de viva de lo que parece. Lo prometo.	P
796809889171603456	Otra vez quieren desnaturalizar el tema #BienestarAnimal, dejando en el texto de iniciativa popular sólo a perros y gatos.	N
796938734851751936	@nitamar26 @PizzaHutCRC el problema que ya no hay 2x1 en grandes ni tampoco los puntos Hut, son dos pésimas noticias	N
792817450555437057	@presenteausente *suspira* puse picadillo de chayote con molida y maiz dulce, arroz con frijoles, y un bistec, así a lo sencillo	NEU
785649591911714816	...para regalar. Así que si alguien está interesado pueden buscarlo tipo 12md cerca de la plaza de la cultura, donde suele estar.	NEU
787975897664004096	@Phoenix2124 si si, prendieron fuego !! La única que me sabía la cantaron cuando estaba haciendo fila en el baño 1 gusto conocerte!!	P
787887162389766144	@gabrielselva_cr ahí estaba, bueno en el descanso no, me fui a mojar hasta los palcos del frente para hablar con los privados de libertad	NEU
802362941953736708	@titabobra aquel señor amigo suyo hizo un numerito hoy de esos que le encanta hacer. Otro día en que la ginebra empezó a fluir temprano!	NEU
797201498379812864	Hoy es un buen diaaaa	P
809432817696378880	@fabian05_p perdida ya no tomo coca.	NEU
797640962952622080	@silviauc_cr charita que ya no canto igual	N
809223061157400576	Espero que mi jefe me de mañana libre	P
811212211410583552	Mami se acaba de ir y ya la extraño	N
809382645754957825	Toda mi familia va a estar dormida en mi graduación	N
810870164233261056	@_Star_Vader tanto libro chiva que hay Y buen punto... Comida entonces	P
801509591121068037	Si la U cerró todo... entonces yo estoy libre hasta el lunes	NEU
812448341468545026	Mañana que entonces? -Yo buscando donde pasar navidad por que me dejaron solo	NEU
802339920023027712	Senasa NECESITA casas cuna, apúntense no hay suficiente presupuesto para todos los animalito afectados	NEU
796289138936844289	El Turrialba me odia, en definitiva, es el milésimo ataque de asma en el semestre	N
798304922399895553	Cuando hago desordenes con el horario de la comida me agarra un dolor de cabeza permanente	N
811786773537968128	@Jefersonserrano @luisricardo_28 @danielugalde07 @Stedich7 nombres yo llego hasta las 10:30 sábado a las 7 AM mejor jajaja	NEU
809390134403747840	Amanecí lleno de la comilona anoche en el #BNOpenHouse ...pero siempre hay campo para más . A desayunar	P
804718720715255809	Este año más que otros ocupo trabajar esta temporada navideña, ocupo plataaaaaa! Si alguien sabe de algo me avisa	NEU
808139453021777920	Me encanta la olla de carne pero no me gusta que por ser sopa no me mantenga llena bastante tiempo	NEU
797865894001180672	Mi familia ya empezó con villancicos a todo volumen 24/7 y yo que tenia mi musica puesta y me la quitaron	NEU
776589176934281216	Mis tenis fueron las primeras en ser compradas y no han llegado todo el mundo con tenis nuevas y yo aquí, zad.	N
790060482035974144	Me siento más ignorada que de costumbre lo bueno es que soy estudiante universitaria y en vez de lamentarme puedo aprovechar el tiempo	P
773525753082187776	El amor es paciente, es bondadoso, no es envidioso ni orgulloso, no es egoísta, no guarda rencor. 1 Corintios 13:4-5 Buen día a todos	P
761195957903953920	@AnaVM llego tarde, soy huge fan la empecé en el 2000, crecí con ella sube y cae tiene de todo como toda serie, temporadas favoritas...	P
786788822377910272	Erito es una mala persona	N
808210014494228480	@meel_solis estamos en la misma lucha	NEU
809178498103439362	Soy el ser más distraído del mundo	N
800909913715310592	@emacavi @ViuditaCR como dijo ud Algo Similar entonces.	NEU
809267386717274112	@hippielandsoul Yo defendía un poquito el 2016, ya no.	N
811407432421404673	Y nos vamos encontrando a un ex en el hotel...	NEU
802158982353788929	Que triste todo este cierre de año para mi 🇨🇷 linda	N
808888543338778624	Sería la mejor compañía para Marce y Osquitar  Bueno y yo	P
809274124820512768	ojala que te de un bloqueo mas grande que el de mi cel	N
808669749022519300	@Ana_AvilaM hmmmm no sé, aún las siento pegadas en el cielo de la boca	NEU
806923376728150018	Y en el café sonó "Son Inú". Y hasta los que estábamos sentados, nos meneamos	P
806687497619206144	¡También tenemos tradición #costarricense! Por supuesto! #Cajeta de leche con almendras! La más rica de todas!!…	P
794715441486766084	Estos días me he soñado con el accidente varias veces Increíble el trauma que generan estas cosas!	N
802971994950160389	Hasta ahora me entero de que existe la carrera de "investigador de animación japonesa", he desperdiciado mi vida	N
793164052847484928	La vez pasada hice una amiga de baño en el Club. Se llamaba Naomi. Saludos Naomi, te tengo presente.	P
808012377312600064	@andrea___cr @ccssdecostarica Ufff... hay una discusión enorme sobre esto. La Clínica Mayo dejó de hacerlas por años por los resultados	NEU
802742656841314305	@laqvienedelsol @PilarAcuna Yo la dejé como 3 años y ahora volví. El día que termine del todo empezaré un largo duelo	NEU
796393637479325696	Escucho a @HillaryClinton porque no me aguanté y no puedo creer aún que hayan elegido sobre ella a @realDonaldTrump Es realmente triste.	N
792950601533394944	@Javiercd18 Jajaja es que te pones a buscar defectos en una buena iniciativa de redes Yo también te quiero y me haces falta.	P
792625137396744192	Si me hubieran pagado el viernes estaría fuertemente de fiesta, pero no aquí estoy acostado en mi cama como 168 colones en la tarjeta	N
792824638409629696	Lo que extraño de no vivir con mi tia es que ya no puedo ir a la playa o de peda con mis primos favs	NEU
786129263002918912	Que feo estar sin celular	N
806343202315898882	@AleArguelloF ojalá sigan juntos mucho tiempo	P
810670660867526656	Juegos de pólvora y mi perrito asustado	N
811819332581859328	Todavía no me he comido un maldito tamal	N
802031513302867968	@GLOri_177 Gloria, ¿en serio? Es muy probable, qué triste.	N
810824587361525760	Que dicha que hay trabajo y salud y vacaciones también	P
811628327609966593	@WancitoCubero @ericsolanog Me uno a la triste historia de no vacas	N
800449161032241152	Badilla era tan tan guapo que sentí feo cuando me di cuenta	N
811657609887543296	¡¡EL PUEBLO MÁS BONITO DE ESPAÑA 2016!! Enhorabuena @viniegradeabajo Sólo Rioja, sólo bueno	P
807042479505764353	@arlynerl03 Y si me corrigen es como... "Trágame tierra y llévame directo al infierno"	N
806977846950428672	.@FannyLu dice que "Llorar es una locura" ¿Que opinás? Si decís ¡Sí! entonces a cantar	P
808708745194799104	@afranchesqui @marhegu Sí, también he leído quejas en twitter sobre la interacción social en los buses.	NEU
806970411242160128	@MedioEnSalsaCR Por supuesto que no le importo a nadie. Soy hombre, eurodescendiente, heterosexual y católico. cc @titabobra	N
798520354264137728	@edgumaco yo siempre deseo eso y cuando estoy libre;como hoy&gt; ando desde temprano dando vueltas y sin sueño	N
796827048899710977	@LauraPausini y su canción: Se non te #VIDEO Publicado el 10 Nov del 2013 y aquí te lo compartimos	NEU
787984763713826816	Entró a trabajar a la 1:30 p.m y yo en San Carlos Mi tío cree que voy a llegar puntual.	NEU
787049955206627328	Ahora que trabajo tiempo completo me siento tan merecedora de los viernes como que tengo derecho a cantar The Cure (	P
805506932538806272	Después de una semana comiendo en México a un precio ridículo... lo último q haría es ir a la Feria Gasto-nómica #lluviaencasa	N
793311843045380096	@_Star_Vader Si, no hay que perder la esperanza jaja, digamos tuve muchas eectativas con alguien pero no se dio y tome por gordo	P
798226790539923457	@Residente y fui a buscarte xq habías agarrado x otra calle, venias hacer un concierto, y bueno pues te encontré al final! Jeje saludos	P
771140523562143744	Ahorita me van a cambiar las ligas de los brakets, Tengo alfajores argentinos en mi bulto, tengo hambre , ¿QUÉ HAGO? no puedo esperar más	NEU
786047229492539393	@NellaZ Listo! Muchas gracias Nella	NEU
803289620268072960	Ya estoy estresada de esperar resultados	N
812059929213366273	Ya no me quiero mover Estúpidos aeropuertos.	N
810694264946618368	@joharoversi ja ja pero está precioso el condenado.	P
808876462212317188	Me corte el pelo y me siento demasiado pelona	N
810326683169521664	Vamos a pasar año nuevo a la playa No? Bueno	NEU
802264821165096960	En enero la ropa está más barata por si no sabían	NEU
798329898746015745	@DraHongo y son adorables, pero diay... Ya no hay nada que hacer	NEU
801647312036646912	Yo solo estoy pensando en proteger a mis gatos y a la perrita	NEU
809507631538860034	Quiero que en serio me paguen para poder irme a rayar la otra semana	NEU
800476895167057924	Lamentable lo de Badilla... un sentido pesame para sus hijas que se quedan sin papá	N
802721540076761090	Hoy hice el gol de mi vida, perdimos 8-1 pero hice el gol de mi vida	P
797149716794540036	He pasado toda la mañana metida en Google Maps viendo Costa Rica. Pero no hay Street View.	N
796788190279598080	@MauFonseca11 @FexCR el otro muchacho que es nieto del señor de las galletitas, siempre tuvo una dulce navidad	NEU
805879457806487552	@cinn_gc10 Un chivi que hace videos y es más tocándose el cabello que video haciendo "algo divertido o entretenido".	NEU
784583239742713860	@KamilaR94 i told you mi batería es un ridículo, un 10% dura 5 minutos ahora. necesito que arreglen esto ya	N
785811619204964353	@MonumentalCR buenos días, último día laboral, me voy a vacaciones una semana. Éxitos en sus vidas y que sean muy felices	P
775331950290542594	Por la mañana hazme saber de tu gran amor, porque en ti he puesto mi confianza. Salmos 143:8 Buen día a todos	P
